Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020] 
Peru,PER,Liner shipping connectivity index (maximum value in 2004 = 100),IS.SHP.GCNW.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.79,14.95,18.0732353723,18.0067739434,18.6083129865,21.3723373604,23.2353238102,28.5943603023,30.1376686233,32.2243592449,31.852129259,31.9082655457,32.6055033488,37.6831351288,39.3934039272,38.9080049473,..
Peru,PER,"Listed domestic companies, total",CM.MKT.LDOM.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,235,220,242,236,245,246,229,209,204,198,195,192,193,189,188,201,195,199,202,214,212,211,212,217,218,211,196,199
Peru,PER,"Literacy rate, adult female (% of females ages 15 and above)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.8583374023438,..,..,..,..,..,..,..,..,..,..,..,81.6587524414063,..,..,..,..,..,..,..,..,..,..,82.0626220703125,82.4543685913086,83.4548721313477,84.6468811035156,..,..,..,..,90.668830871582,..,90.4491806030273,91.2465286254883,91.1885299682617,91.2701263427734,91.7031097412109,..,..
Peru,PER,"Literacy rate, adult male (% of males ages 15 and above)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.1435317993164,..,..,..,..,..,..,..,..,..,..,..,92.8510131835938,..,..,..,..,..,..,..,..,..,..,93.4607009887695,93.7183074951172,94.2258224487305,94.8570327758789,..,..,..,..,96.9501266479492,..,96.9489822387695,97.1063766479492,97.1884613037109,97.0397415161133,97.1213684082031,..,..
Peru,PER,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.91845703125,..,..,..,..,..,..,..,..,..,..,..,87.1506271362305,..,..,..,..,..,..,..,..,..,..,87.6698532104492,87.9086685180664,88.6993408203125,89.5908126831055,..,..,..,..,93.8417282104492,..,93.7079467773438,94.1623382568359,94.1736679077148,94.1496124267578,94.4082717895508,..,..
Peru,PER,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",SE.ADT.1524.LT.FM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.930069983005524,..,..,..,..,..,..,..,..,..,..,..,0.967010021209717,..,..,..,..,..,..,..,..,..,..,0.978049993515015,0.983319997787476,0.984210014343262,0.986649990081787,..,..,..,..,0.999559998512268,..,0.996290028095245,0.995299994945526,0.995800018310547,0.995940029621124,0.998870015144348,..,..
Peru,PER,"Literacy rate, youth female (% of females ages 15-24)",SE.ADT.1524.LT.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.7637176513672,..,..,..,..,..,..,..,..,..,..,..,93.786247253418,..,..,..,..,..,..,..,..,..,..,95.6560211181641,96.2877807617188,96.9576416015625,96.7052307128906,..,..,..,..,98.6757507324219,..,98.7896575927734,98.7729034423828,98.6722030639648,98.8530807495117,98.9669723510742,..,..
Peru,PER,"Literacy rate, youth male (% of males ages 15-24)",SE.ADT.1524.LT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.5133285522461,..,..,..,..,..,..,..,..,..,..,..,96.985481262207,..,..,..,..,..,..,..,..,..,..,97.8030319213867,97.9213485717773,98.5127487182617,98.0132598876953,..,..,..,..,98.7193374633789,..,99.1570587158203,99.2396697998047,99.0888671875,99.2559814453125,99.0792007446289,..,..
Peru,PER,"Literacy rate, youth total (% of people ages 15-24)",SE.ADT.1524.LT.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.1197967529297,..,..,..,..,..,..,..,..,..,..,..,95.3666305541992,..,..,..,..,..,..,..,..,..,..,96.7556304931641,97.1237564086914,97.7571334838867,97.3562164306641,..,..,..,..,98.6981582641602,..,98.9775314331055,99.0095367431641,98.8834915161133,99.0574798583984,99.0237579345703,..,..
Peru,PER,Livestock production index (2014-2016 = 100),AG.PRD.LVSK.XD,..,18.22,17.95,17.52,20.02,20.34,20.44,19.95,20.49,21.61,22.45,23.96,23.31,23.46,24.99,26.2,26.86,27.05,26.32,26.04,26.37,28.53,29.71,31.13,29.2,30.09,30.9,34.57,36.89,32.54,34.29,35.39,36.39,35.52,35.92,38.12,40.41,44.19,45.14,48.46,48.88,49.77,52.53,54.16,55.47,59.66,65.19,68.9,73.81,77.84,81.07,86.43,91.34,94.55,97.67,99.38,102.95,105.7,111.34,..,..
Peru,PER,Logistics performance index: Ability to track and trace consignments (1=low to 5=high),LP.LPI.TRAC.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.7,..,..,2.89,..,2.99,..,2.8125,..,2.942091,..,2.55,..,..
Peru,PER,Logistics performance index: Competence and quality of logistics services (1=low to 5=high),LP.LPI.LOGS.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.73,..,..,2.61,..,2.91,..,2.78125,..,2.865053,..,2.42,..,..
Peru,PER,Logistics performance index: Ease of arranging competitively priced shipments (1=low to 5=high),LP.LPI.ITRN.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.91,..,..,2.75,..,2.87,..,2.9375,..,2.912407,..,2.84,..,..
Peru,PER,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high),LP.LPI.CUST.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.68,..,..,2.5,..,2.68,..,2.46875,..,2.755978,..,2.53,..,..
Peru,PER,Logistics performance index: Frequency with which shipments reach consignee within scheduled or expected time (1=low to 5=high),LP.LPI.TIME.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,3.38,..,3.4,..,3.298387,..,3.227712,..,3.45,..,..
Peru,PER,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.77,..,..,2.8,..,2.94,..,2.840685,..,2.893389,..,2.69,..,..
Peru,PER,Logistics performance index: Quality of trade and transport-related infrastructure (1=low to 5=high),LP.LPI.INFR.XQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.57,..,..,2.66,..,2.73,..,2.720363,..,2.623704,..,2.28,..,..
Peru,PER,Losses due to theft and vandalism (% of annual sales of affected firms),IC.FRM.CRIM.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.4,..,..,..,2.8,..,..,..,..,..,..,2.8,..,..,..
Peru,PER,Low-birthweight babies (% of births),SH.STA.BRTW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.13259,10.0492849999999,9.9769783,9.90399739999999,9.8450184,9.79692359999999,9.7434063,9.6979418,9.6529684,9.6124954,9.57691669999999,9.5420952,9.5036287,9.46674819999999,9.43402099999999,9.4036293,..,..,..,..,..
Peru,PER,"Lower secondary completion rate, female (% of relevant age group)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..,..,..,24.4738292694092,..,..,..,..,..,..,38.8754005432129,38.600471496582,47.9222412109375,49.9169998168945,51.2129096984863,..,..,..,..,..,..,..,..,..,..,..,..,..,65.3734512329102,..,..,..,..,74.3022079467773,77.0329284667969,80.7056503295898,..,80.0995025634766,79.5478820800781,84.2106170654297,..,86.2777709960938,88.9809188842773,88.8699417114258,87.330207824707,80.4535980224609,88.9184875488281,87.869140625,88.7359619140625,90.5217819213867,93.4201507568359,97.193000793457,99.5905990600586,..
Peru,PER,"Lower secondary completion rate, male (% of relevant age group)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..,..,..,31.9529399871826,..,..,..,..,..,..,47.7373580932617,51.2479515075684,61.456958770752,55.6443214416504,58.5054702758789,..,..,..,..,..,..,..,..,..,..,..,..,..,67.3896408081055,..,..,..,..,76.3160934448242,79.6547393798828,83.6069564819336,..,82.0566329956055,80.7003936767578,82.1852264404297,..,81.8246383666992,84.4225387573242,83.91015625,84.1593399047852,79.7147979736328,85.8419799804688,85.3141403198242,86.2025833129883,89.9476089477539,93.7099304199219,98.7576599121094,103.722091674805,..
Peru,PER,"Lower secondary completion rate, total (% of relevant age group)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..,..,..,28.2629795074463,..,..,..,30.577299118042,34.8088684082031,40.1892204284668,43.3680610656738,45.014331817627,54.788761138916,52.8238906860352,54.9149284362793,..,..,..,58.8034896850586,..,..,..,..,..,..,..,..,..,66.4047927856445,..,..,..,..,75.3319778442383,78.3712997436523,82.1860885620117,..,81.0983505249023,80.1360321044922,83.1701431274414,..,83.9607467651367,86.6104507446289,86.3023681640625,85.7064971923828,80.0778427124023,87.3548736572266,86.5666580200195,87.4405288696289,90.2306213378906,93.5661926269531,97.9750137329102,101.632438659668,..
Peru,PER,Lower secondary school starting age (years),SE.SEC.AGES,..,..,..,..,..,..,..,..,..,..,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Peru,PER,Machinery and transport equipment (% of value added in manufacturing),NV.MNF.MTRN.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.10687022900763,7.5,8.37004405286344,7.84982935153584,6.09037328094303,6.84931506849315,8.68055555555556,6.36261261261261,6.47619047619048,5.51126516464471,5.07268553940321,4.18401283810498,4.70622715142914,5.59610705596107,6.95938503257036,4.8235311242806,4.55422650408807,3.97131750571442,4.04112818858248,4.04112818982761,4.66903907592623,4.97878963520091,3.78551825455559,3.78551825537872,3.78551825068584,2.51885245683466,2.5188524500946,2.5188864765005,2.03940464290789,1.76568144589724,1.60957660277884,1.67121148376081,1.79389319966342,2.15682638438401,2.44856405346202,2.48698442663673,2.87041683406685,2.96599799652656,3.15677811545482,5.04368793268454,5.79721098975851,6.16635201596902,6.46104010422168,6.86927890109641,7.53218157748227,..,..
Peru,PER,"Mammal species, threatened",EN.MAM.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53,..,..
Peru,PER,Manufactures exports (% of merchandise exports),TX.VAL.MANF.ZS.UN,..,..,0.876233689947064,0.880283994692664,0.720285463629146,0.541003137520203,0.614208621473317,0.553824298510407,0.694866396664048,1.29019233535042,1.42145850960105,1.25412929228147,1.67254644835461,2.72341957168383,3.41498310729874,2.85584253543837,4.20701104074534,6.65143292110267,9.80418293167439,14.6621792881183,16.848442412762,..,13.9155360139474,11.7294683733782,11.632437775861,11.98749926988,16.4716203886495,16.5303291900258,..,..,..,..,16.0808412163951,15.8445340886868,13.935425963037,13.5602493897187,14.3093466574242,14.9339881048992,20.0109820827825,16.9580608878258,18.3691486249006,18.6246500158722,16.6806543265919,16.5707851138347,15.5971761627895,14.2853292882872,11.6599379953856,11.9842104643535,13.1790678299017,12.2330292187834,10.7211127473864,10.6393605914684,11.4308931550586,11.6481961373904,12.5424300756055,12.302933082578,10.7120822254379,9.34304397674251,9.38521681492148,9.5322167109931,..
Peru,PER,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,..,..,76.1006889359096,76.604971672094,74.659986332768,74.4417676649727,75.5082798242765,75.2253065458243,68.900802986743,70.072925057443,72.2904102544545,72.2377275286605,70.3003033264488,75.6870340934314,67.6597638829903,67.9624091185431,66.1253522535594,61.5729067093653,72.0598394660671,71.311394136094,72.5840528959976,..,77.7506417000252,68.3812847407853,67.724812873149,73.1151982861175,68.3280941879457,71.4626872416315,..,..,..,..,65.4201744438029,69.6096292439403,73.2376399402394,74.9861258058357,71.263801088564,73.3166824429752,72.8671231959179,72.96990833878,70.3426605567825,70.9198367065418,70.2164199277992,67.5092139528129,65.6172613509728,66.0347829632942,67.9096869046977,65.3753293053267,69.1180261308958,72.4135284682259,72.5010268593747,71.2861909276631,73.1942479633945,72.4328973128753,72.8288548299487,76.2572525091035,74.9617370472028,71.1348053434669,70.0643431314002,71.9435404913014,..
Peru,PER,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,18.0843518320788,18.1013039046179,18.2714212705866,16.7641097220907,16.2493397341261,15.3455409408589,14.0882717518664,15.4503413694853,16.0862533719054,15.890954915594,17.7064125960902,18.4866887494712,18.1746545971159,18.6199799368745,19.8844412647344,18.1624474679324,19.7859178939897,37.2079456210957,20.2320067894259,19.6553930890615,..,..,..,..,..,..,..,..,..,..,..,16.1453419440961,16.148615145116,16.1900489444067,16.0003651893405,15.3347247283038,15.3090571213663,15.3558632710371,14.8647485023311,14.6733467169829,15.2145262038719,15.5812564716453,15.4989075774167,15.3985817546504,16.3726500976155,16.5516113723285,16.4721932263299,16.5180344893382,16.2965420065264,15.2930541321031,15.5564992898,15.0914598699078,15.164396582771,14.831406515612,13.9596976357841,13.7880201715375,13.3440281131691,12.9708469176106,13.2037117539787,12.9998845865312,..
Peru,PER,"Manufacturing, value added (annual % growth)",NV.IND.MANF.KD.ZG,..,7.77832593323467,8.21635642355814,5.63976031018683,7.02035368702036,6.57853713288021,7.74046337467821,3.94243822970404,1.90167702836843,1.12791591899513,8.60836501901142,5.69014610465388,2.07137178694461,6.50772359482497,8.42575665244769,3.12488291056241,3.61879155615303,-1.69010133595147,-4.03395513072013,4.14405708763846,5.73498447592877,0.671661941406782,-1.17343346632246,-18.1463513926112,5.72778514588859,4.50411603292827,15.5969841329382,12.8111107505598,-11.2066733783978,-15.6629628429816,-5.80010755166322,6.1735442831512,-2.36961364160074,4.80704928995712,14.7881244604586,5.65346761272603,1.75476603119584,4.51960217768182,-2.73534119016441,-1.38519072550486,5.5518475820642,0.868015635778335,6.63931156323019,3.8985677640017,7.44541316256462,6.58480539997129,7.26941992858588,10.5535318008625,8.51591645047058,-6.46377216250174,10.1194029850746,8.33389807535919,1.2745726662809,5.24568393094289,-1.10043283691586,-0.861953860989544,-0.0613552017239272,0.555530599104557,5.8194597492331,-1.35656187554531,-13.396958543753
Peru,PER,"Manufacturing, value added (constant 2010 US$)",NV.IND.MANF.KD,4728957902.82323,5096791661.75028,5515562230.84588,5826626720.42478,6235676524.22103,6645892819.85321,7160315719.49432,7442606743.78717,7584141086.54557,7669683821.17977,8329918200.31098,8803902716.30683,8986264273.32246,9571065513.7308,10377500202.9641,10701784933.3501,11089060222.8758,10901643867.9045,10461876445.7624,10895422578.113,11520273371.5546,11597650663.3373,11461559949.1466,9381705005.69964,9919068911.44719,10365835284.6049,11982592969.1912,13517696225.2631,12002812161.0139,10122816152.1214,9535681928.04119,10124371474.5693,9884462986.98154,10359613994.8133,11891606605.9894,12563894734.0918,12784361691.0808,13362163980.4736,12996663205.2184,12816634631.8746,13528194651.7864,13645621496.6024,14551596822.501,15118900685.3705,16244565307.0341,17314238320.5736,18572883011.5322,20532978126.4913,22281549388.5366,20841320801.7863,22950338041.1313,24862995821.4296,25179892770.1881,26500750359.0625,26209127400.0822,25983216814.5256,25967274759.4346,26111530916.4769,27631080948.0698,27256248238.1272,23604739961.0829
Peru,PER,"Manufacturing, value added (constant LCU)",NV.IND.MANF.KN,12162000000,13108000000,14185000000,14985000000,16037000000,17092000000,18415000000,19141000000,19505000000,19725000000,21423000000,22642000000,23111000000,24615000000,26689000000,27523000000,28519000000,28037000000,26906000000,28021000000,29628000000,29827000000,29477000000,24128000000,25510000000,26659000000,30817000000,34765000000,30869000000,26034000000,24524000000,26038000000,25421000000,26643000000,30583000000,32312000000,32879000000,34365000000,33425000000,32962000000,34792000000,35094000000,37424000000,38883000000,41778000000,44529000000,47766000000,52807000000,57304000000,53600000000,59024000000,63943000000,64758000000,68155000000,67405000000,66824000000,66783000000,67154000000,71062000000,70098000000,60707000000
Peru,PER,"Manufacturing, value added (current LCU)",NV.IND.MANF.CN,12.6975822449,14.0666589737,16.0944766998,16.1783161163,18.9735889435,21.2492585204,23.0828847717,28.9490672309,35.7093019012,39.4873081499,50.9284298987,59.3065652499,64.634578473,79.2247709059,106.6445684304,124.1448933168,177.964598568,455.8674348443,395.149373213,704.6789403219,..,..,..,..,..,..,..,..,..,..,..,4313103200,7262397900,11217192000,15773000000,18442000000,20760000000,23787000000,24168000000,24924000000,27475000000,28440000000,29865000000,31465000000,37319000000,41503000000,47814000000,52807000000,57481000000,55658000000,64837000000,71390000000,77055000000,80617000000,79576000000,83337000000,86425000000,89238000000,96587000000,99121000000,..
Peru,PER,"Manufacturing, value added (current US$)",NV.IND.MANF.CD,465112902.74359,524875334.839552,600540175.365672,603668511.802239,707969736.697761,792882780.61194,861301670.585821,958578385.129139,922720979.359173,1020343879.84238,1315980100.7416,1532469386.30233,1670144146.58915,2047151702.99483,2755673602.85271,3065306007.82222,3155400683.82979,5439945523.20167,2528146981.52911,3137484151.0325,..,..,..,..,..,..,..,..,..,..,..,5544547114.02494,5808059740.88292,5639330350.40973,7181296667.27372,8175370156.92881,8458623640.14179,8929054054.05405,8250153615.07476,7364160141.82302,7872718416.00046,8106952481.40019,8489922392.47235,9043745688.66406,10931806198.3713,12589255922.5893,14601478043.1198,16876637903.4835,19645579138.043,18477524732.7535,22950338041.1313,25921353618.2419,29214058234.7589,29837151634.0353,28029587883.0574,26170393166.6876,25606648691.8906,27369421867.8117,29388121462.91,29700955862.5236,..
Peru,PER,Marine protected areas (% of territorial waters),ER.MRN.PTMR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.480837131,0.481531062400898,0.481531062400898,..,..
Peru,PER,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.6493899099448,17.7806108151993,24.0936732613521,18.8423176521729,18.8166444816383,20.887095654701,24.0503699163637,27.0691642240112,31.7374804780876,45.1490504997054,67.9121108782488,31.4198021892782,59.3120084705572,70.052345039157,47.669633183666,53.2661474934613,40.252184004592,39.2649585801723,29.7966915303367,42.256741826498,47.0211236778495,41.9568626404963,43.3162172983805,43.1118502502762
Peru,PER,Market capitalization of listed domestic companies (current US$),CM.MKT.LCAP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15495960000,9868500000,12091970000,9749910000,9790330000,11441440000,14125030000,18073730000,24139720000,40021560000,69386470000,37876760000,71662540000,103347480000,81878190000,102616700000,80977520000,78839860000,56555700000,81088973557.1815,99217960000,93385360000,98964960000,87092130000
Peru,PER,"Maternal mortality ratio (modeled estimate, per 100,000 live births)",SH.STA.MMRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,144,138,132,127,122,118,114,112,108,106,104,102,100,98,96,94,91,88,..,..,..
Peru,PER,"Maternal mortality ratio (national estimate, per 100,000 live births)",SH.STA.MMRT.NE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,259,..,..,..,207,..,..,130,136,133,126,126,122,119,106,105,102,..,..,..,..,..,..,..,..
Peru,PER,Medium and high-tech exports (% manufactured exports),TX.MNF.TECH.ZS.UN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.65289443241126,7.65289443241126,7.65289443241126,7.27443341960077,6.57087340218358,6.13590574047421,6.29164991645957,7.06974052561154,12.2691394149459,7.79888626078036,7.74227667913477,8.82030383450123,6.88151620693206,7.08852212301332,6.09967509134519,5.31372105135566,3.65983870429399,3.74399640175034,4.78018165233469,6.19061615981033,5.24840623191797,5.14726253519043,5.73936892172723,6.15402655784233,6.81430321448782,7.16285005139425,5.6829322813305,4.63205478331085,4.8285385201956,..,..
